detid,fraction,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
838932830,1,1.2061,-0.462409,0.281796,1.20917,-0.46341,0.259733,1.21594,-0.442635,0.259733,1.21285,-0.441704,0.281796,1.42193,-0.532771,0.319,1.42554,-0.533948,0.293029,1.43353,-0.509429,0.293029,1.42989,-0.508333,0.319
838933342,1,1.2061,-0.462409,0.304781,1.20953,-0.463527,0.282776,1.2163,-0.442752,0.282776,1.21285,-0.441704,0.304781,1.42129,-0.532563,0.345868,1.42532,-0.533878,0.319967,1.43332,-0.509359,0.319967,1.42926,-0.508125,0.345868
838932318,1,1.2061,-0.462409,0.258872,1.20881,-0.463292,0.236756,1.21558,-0.442517,0.236756,1.21285,-0.441704,0.258872,1.4225,-0.532958,0.292181,1.42569,-0.533998,0.26615,1.43368,-0.509478,0.26615,1.43047,-0.50852,0.292181
838931806,1,1.2061,-0.462409,0.235992,1.20843,-0.463169,0.213952,1.21519,-0.442426,0.213952,1.21285,-0.441704,0.235992,1.42301,-0.533125,0.265397,1.42576,-0.534022,0.239371,1.43376,-0.509484,0.239371,1.431,-0.508632,0.265397
838933854,1,1.2061,-0.462409,0.327834,1.20989,-0.463643,0.305894,1.21666,-0.442868,0.305894,1.21285,-0.441704,0.327834,1.42059,-0.532334,0.372793,1.42504,-0.533787,0.346968,1.43304,-0.509268,0.346968,1.42855,-0.507897,0.372793
838932831,1,1.2152,-0.441849,0.281796,1.21828,-0.442812,0.259733,1.22432,-0.421814,0.259733,1.22122,-0.420921,0.281796,1.43226,-0.508403,0.319,1.43589,-0.509536,0.293029,1.44302,-0.484753,0.293029,1.43937,-0.483702,0.319
838933343,1,1.2152,-0.441849,0.304781,1.21864,-0.442917,0.282776,1.22469,-0.421918,0.282776,1.22122,-0.420921,0.304781,1.43162,-0.508217,0.345868,1.43567,-0.509474,0.319967,1.44281,-0.48469,0.319967,1.43873,-0.483516,0.345868
838932319,1,1.2152,-0.441849,0.258872,1.21792,-0.442708,0.236756,1.22396,-0.421709,0.236756,1.22122,-0.420921,0.258872,1.43285,-0.50857,0.292181,1.43604,-0.50958,0.26615,1.44318,-0.484796,0.26615,1.43995,-0.483869,0.292181
838931807,1,1.2152,-0.441849,0.235992,1.21754,-0.442565,0.213952,1.22358,-0.421598,0.213952,1.22122,-0.420921,0.235992,1.43335,-0.508775,0.265397,1.43611,-0.50962,0.239371,1.44325,-0.484818,0.239371,1.44047,-0.484017,0.265397
838933855,1,1.2152,-0.441849,0.327834,1.21901,-0.443021,0.305894,1.22505,-0.422022,0.305894,1.22122,-0.420921,0.327834,1.43091,-0.508013,0.372793,1.43539,-0.509393,0.346968,1.44252,-0.484609,0.346967,1.43802,-0.483312,0.372792
838932832,1,1.22134,-0.420518,0.281796,1.22444,-0.42141,0.259733,1.23048,-0.400412,0.259733,1.22736,-0.399589,0.281796,1.43949,-0.483298,0.319,1.44314,-0.484349,0.293029,1.45027,-0.459565,0.293029,1.4466,-0.458597,0.319
838933344,1,1.22134,-0.420518,0.304781,1.2248,-0.421515,0.282776,1.23085,-0.400516,0.282776,1.22736,-0.399589,0.304781,1.43884,-0.483113,0.345868,1.44292,-0.484287,0.319967,1.45006,-0.459503,0.319967,1.44595,-0.458412,0.345868
838932320,1,1.22134,-0.420518,0.258872,1.22408,-0.421306,0.236756,1.23012,-0.400307,0.236756,1.22736,-0.399589,0.258872,1.44007,-0.483465,0.292181,1.44329,-0.484393,0.26615,1.45043,-0.459609,0.26615,1.44718,-0.458764,0.292181
838931808,1,1.22134,-0.420518,0.235992,1.22369,-0.421196,0.213952,1.22973,-0.400229,0.213952,1.22736,-0.39959,0.235992,1.44059,-0.483615,0.265397,1.44337,-0.484415,0.239371,1.45051,-0.459613,0.239371,1.44771,-0.458857,0.265397
838933856,1,1.22134,-0.420518,0.327834,1.22516,-0.421619,0.305894,1.23121,-0.40062,0.305894,1.22736,-0.399589,0.327834,1.43814,-0.482909,0.372793,1.44264,-0.484205,0.346968,1.44977,-0.459422,0.346968,1.44524,-0.458208,0.372793
