eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-1.25788,0.885177,1.50097,1,0,0,0,1,0,0,0,1,,-999,0,0,,,1
1.15657,0.0570242,1.58733,-1,0.678222,0,0,-1,0,0,0,0,,-999,0,0,,,1
-1.41444,2.1459,1.63286,-1,0.805609,0,0.685741,0,0.550877,0.550877,0,0,,-999,0,0,,,1
-1.92897,0.264135,3.26022,-1,1.46108,0,1.86535,0.538876,0.958549,0.958549,0,1.12017,,-999,0,0,,,1
-0.44337,-0.122978,0.659629,-1,1.48322,0,0,-1,0,0,0,0,,-999,0,0,,,1
-0.259381,-2.81564,3.16082,-1,0,1.52697,0,1,0,0,0,1.5608,,-999,0,0,,,1
0.101233,2.73455,0.841401,-1,1.59441,4.1021,0,1,0,0,0,0,,-999,0,0,,,1
0.376926,-2.86674,2.00382,1,23.5082,2.65465,3.63118,0.586248,11.265,3.57534,0.995768,0,,-999,0,0,,,1
-0.60457,1.66089,10.1152,1,23.3671,39.847,8.68042,0.750739,2.04407,0.825954,1.47863,6.15643,,-999,0,0,,,1
0.0337106,-1.11241,31.1752,-1,39.1435,27.0984,10.6172,0.534612,3.20427,0.669235,2.18478,3.41506,,-0.895943,0,0,,,1
0.881873,2.46138,2.77366,-1,0,1.12662,0,0.353251,0.980923,0.614858,0,0.535776,,-999,0,0,,,1
-0.220204,2.03106,2.20759,-1,1.28008,0,1.08976,0.421562,2.83296,1.72625,0,0,,-999,0,0,,,1
-1.50923,-1.83234,3.42174,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.06267,-0.907144,3.53611,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.51823,-2.26183,3.58356,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.87858,0.166639,3.60509,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.82438,0.473306,5.43089,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.26884,1.6138,3.36889,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.12023,-0.733215,3.31504,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.03605,2.49757,3.30209,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.52773,0.0442886,3.28814,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.08285,-2.86616,3.12012,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.11735,-1.67032,3.08356,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.1826,2.49779,3.9509,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.93913,-1.00057,4.05646,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.00873,0.504186,4.07517,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.52331,-2.9684,4.26885,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.19725,1.97299,4.66297,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.91716,-2.47164,7.35727,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.89199,-1.01794,3.02396,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.15238,-3.08744,5.51385,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.467169,0.783046,8.32477,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.88781,1.84443,5.67811,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.3129,1.08196,6.04267,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.76223,2.54374,6.31869,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.22123,1.12176,8.13777,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.60634,-0.459314,6.92597,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.90752,0.812444,0.614343,1,0,0,0.776324,0,1.13617,1.13617,0,0,,-999,0,0,,,1
0.114498,-0.246226,0.865662,1,0,0,0.683776,0,0.793111,0.793111,0.793111,0,,-999,0,0,,,1
-0.764627,-2.37165,1.96284,1,0,0,0.828445,0,0.565994,0.565994,0,0,,-999,0,0,,,1
-2.51033,-1.42133,1.54013,1,0,0,1.22281,0,1.37145,0.895798,0,0,,-999,0,0,,,1
-1.732,-2.74221,0.655383,1,0,0,2.18958,0,4.02878,4.02878,0,0,,-999,0,0,,,1
0.790146,-2.08075,4.4953,-1,0,0,3.06217,0.337404,1.9638,1.9638,0,1,,-999,0,0,,,1
-2.28552,2.14482,0.938165,-1,0,0,1.42284,0,1.57172,1.57172,1.57172,0,,-999,0,0,,,1
0.185968,-1.99468,0.68479,-1,0,1.02946,0,0.649853,0.798689,0.798689,0.798689,0,,-999,0,0,,,1
-1.13047,-0.447486,0.587174,-1,1.50339,0,0,-1,0,0,0,0,,-999,0,0,,,1
