energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
2.04929,-4.79581,-2.09439,-8.9201,1207981103,-0.068746,-0.188878,-11.15,-0.1292,-0.153975,-11.15,-0.108631,-0.129462,-11.15,-0.0578014,-0.158808,-11.15,-0.068746,-0.188878,-12.801,-0.1292,-0.153975,-12.801,-0.108631,-0.129462,-12.801,-0.0578014,-0.158808,-12.801
0.987861,-5.03328,1.0472,-9.1516,1207981195,0.0578014,0.158808,-11.15,0.108631,0.129462,-11.15,0.0803484,0.0957555,-11.15,0.0427525,0.117462,-11.15,0.0578014,0.158808,-12.801,0.108631,0.129462,-12.801,0.0803484,0.0957555,-12.801,0.0427525,0.117462,-12.801
4.29051,-5.03328,-2.79253,-9.5283,1207981223,-0.146358,-0.0845,-11.15,-0.166433,-0.0293466,-11.15,-0.123101,-0.021706,-11.15,-0.108253,-0.0625,-11.15,-0.146358,-0.0845,-12.801,-0.166433,-0.0293466,-12.801,-0.123101,-0.021706,-12.801,-0.108253,-0.0625,-12.801
6.07101,-5.03328,-2.44346,-9.0426,1207981227,-0.108631,-0.129462,-11.15,-0.146358,-0.0845,-11.15,-0.108253,-0.0625,-11.15,-0.0803484,-0.0957555,-11.15,-0.108631,-0.129462,-12.801,-0.146358,-0.0845,-12.801,-0.108253,-0.0625,-12.801,-0.0803484,-0.0957555,-12.801
0.933408,-5.03328,1.74846e-07,15.974,1207981255,0.166433,0.0293466,-11.15,0.166433,-0.0293465,-11.15,0.123101,-0.021706,-11.15,0.123101,0.021706,-11.15,0.166433,0.0293466,-12.801,0.166433,-0.0293465,-12.801,0.123101,-0.021706,-12.801,0.123101,0.021706,-12.801
-0.275364,3.74485,1.65806,15.9183,1207988499,-0.0838721,0.475662,11.15,-2.11126e-08,0.483,11.15,-2.51778e-08,0.576,11.15,-0.100021,0.567249,11.15,-0.0838721,0.475662,12.801,-2.11126e-08,0.483,12.801,-2.51778e-08,0.576,12.801,-0.100021,0.567249,12.801
1.40979,4.09497,2.87979,-9.1131,1207988769,-0.334835,0.0590404,11.15,-0.319495,0.116287,11.15,-0.381515,0.13886,11.15,-0.399832,0.0705012,11.15,-0.334835,0.0590404,12.801,-0.319495,0.116287,12.801,-0.381515,0.13886,12.801,-0.399832,0.0705012,12.801
1.37567,4.27007,3.05433,-9.1879,1207988899,-0.286,4.31848e-08,11.15,-0.281655,0.0496634,11.15,-0.334835,0.0590404,11.15,-0.34,5.13386e-08,11.15,-0.286,4.31848e-08,12.801,-0.281655,0.0496634,12.801,-0.334835,0.0590404,12.801,-0.34,5.13386e-08,12.801
2.95995,4.79581,-2.79253,-8.9502,1207989287,-0.146358,-0.0845,11.15,-0.166433,-0.0293466,11.15,-0.197946,-0.0349033,11.15,-0.174071,-0.1005,11.15,-0.146358,-0.0845,12.801,-0.166433,-0.0293466,12.801,-0.197946,-0.0349033,12.801,-0.174071,-0.1005,12.801
0.678404,5.03328,1.74533,-9.4135,1207989395,-0.0427525,0.117462,11.15,-5.46392e-09,0.125,11.15,-7.38723e-09,0.169,11.15,-0.0578014,0.158808,11.15,-0.0427525,0.117462,12.801,-5.46392e-09,0.125,12.801,-7.38723e-09,0.169,12.801,-0.0578014,0.158808,12.801
3.20837,-5.05282,-2.44346,-9.0534,1207997611,-0.108631,-0.129461,-11.37,-0.146358,-0.0845,-11.37,-0.108253,-0.0625,-11.37,-0.0803485,-0.0957556,-11.37,-0.108631,-0.129461,-12.801,-0.146358,-0.0845,-12.801,-0.108253,-0.0625,-12.801,-0.0803485,-0.0957556,-12.801
-0.414806,-5.05282,1.74846e-07,15.9041,1207997639,0.166432,0.0293466,-11.37,0.166432,-0.0293465,-11.37,0.123101,-0.021706,-11.37,0.123101,0.021706,-11.37,0.166432,0.0293466,-12.801,0.166432,-0.0293465,-12.801,0.123101,-0.021706,-12.801,0.123101,0.021706,-12.801
3.36457,4.81535,-2.09439,-9.3797,1208005679,-0.0578014,-0.158808,11.37,-0.108631,-0.129461,11.37,-0.1292,-0.153975,11.37,-0.068746,-0.188878,11.37,-0.0578014,-0.158808,12.801,-0.108631,-0.129461,12.801,-0.1292,-0.153975,12.801,-0.068746,-0.188878,12.801
