eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-0.588389,1.7274,42.261,-1,0,0,0,1,0,0,0,1.01165,,0.899777,1,0,,,1
-1.43624,-1.38564,42.8195,1,0,0,0,1,0,0,0,3.72531,,0.959673,1,0,,,1
-1.888,2.35978,2.30136,1,0,0,1.65926,0,0.733834,0.733834,0.733834,0,,-999,0,0,,,1
2.33991,-1.35977,2.50504,1,0,0,2.48163,0,1.84372,0.999198,1.66074,0,,-999,0,0,,,1
-1.77064,-0.868289,3.17554,-1,0.572298,0,0.219153,0.415576,0.0873943,0.0873943,0,0,,-999,0,0,,,1
2.4138,0.502281,1.43491,-1,0.71298,0,0.557189,0.605874,0.653816,0.443477,0,1.00508,,-999,0,0,,,1
-1.29163,-0.830275,0.849599,1,1.28662,0,0.548602,0.539939,1.22892,0.684842,0.684842,0,,-999,0,0,,,1
-0.450169,2.66566,2.19279,1,2.0232,0,0,1,0,0,0,0,,-999,0,0,,,1
2.73981,3.10379,2.7706,1,0,0,2.7872,0.165767,6.01192,2.24728,1.60447,1.1946,,-999,0,0,,,1
1.5222,2.20666,1.96669,-1,0.868469,0,0.53085,0.668888,0.811097,0.811097,0.811097,0,,-999,0,0,,,1
-2.09113,0.578231,6.47662,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.79534,-1.14049,4.42398,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.46215,0.412775,4.65334,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.40053,-2.4194,4.67486,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.48158,-0.232622,5.39565,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.55004,1.91764,3.93015,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.90315,2.36415,3.73888,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.09274,-1.77539,6.54091,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.04623,-2.46972,7.59969,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.98093,1.50959,5.4644,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.5342,0.164018,6.04718,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.19617,-2.55209,3.66352,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.16468,-0.661782,3.54307,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.07973,1.45979,5.89323,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.27992,-0.342946,4.75148,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.26419,0.694425,5.3134,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.78092,3.09354,7.9201,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.91847,-1.28968,5.19677,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.53582,-1.66421,8.54559,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.30977,2.57254,4.38637,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.506585,-0.632981,9.16239,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.35816,1.8179,4.36826,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.913978,-1.32176,12.5634,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.66458,-1.1642,4.35187,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.08631,0.28435,4.98276,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.98752,-1.71925,4.27878,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.292621,-2.8228,3.23507,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.30466,-0.169708,1.82291,1,0,0,0.750796,0,0.410538,0.410538,0.410538,0,,-999,0,0,,,1
-1.50036,2.83781,1.85269,-1,0,0,0.692827,0,0.326034,0.326034,0,0,,-999,0,0,,,1
-1.2954,1.75358,1.35732,1,0,0,1.26926,0,1.86326,0.962455,0.962455,0,,-999,0,0,,,1
-0.674931,0.494675,0.606707,1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.805792,-0.619765,2.09016,-1,0,0,0,1,0,0,0,0.376807,,-999,0,0,,,1
0.538242,2.68809,0.93471,1,0,0,0.761155,0,0.967276,0.967276,0,0,,-999,0,0,,,1
1.82955,-0.874907,1.85145,1,0,0.593386,0.922287,0.282042,1.60555,0.405878,0.793972,0.630725,,-999,0,0,,,1
1.05667,0.157565,1.13711,1,0,0.696346,1.01449,0.280419,1.13988,1.13988,0,0,,-999,0,0,,,1
1.77955,-2.86515,3.14322,-1,0.965124,0,0.831435,0.729721,0.504754,0.504754,0,1.36277,,-999,0,0,,,1
2.4541,1.85069,5.1448,-1,0.512899,0.505512,0.620185,0.665479,3.16727,1.08494,0.38582,5.59574,,-999,0,0,,,1
1.49463,1.57004,1.11635,1,1.12702,0,1.11319,0,0.987639,0.987639,0,0,,-999,0,0,,,1
1.50667,-1.73177,1.40416,1,1.23331,0.612739,0.850427,0.225909,1.13353,0.722352,0,0,,-999,0,0,,,1
