isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000700134,0.00063466,0.076626,1.62634e-05,1.18375e-05,1.61071e-05,98.4879,126.267
1,0,0.000681575,0.000626699,-0.0343667,2.03452e-05,2.32724e-05,2.61666e-05,33.0056,46.994
1,0,0.000733142,0.000659224,-0.0309612,2.27114e-05,2.59362e-05,3.15667e-05,55.7592,68.8329
1,0,0.000728992,0.000598956,0.00161991,3.25277e-05,6.13702e-05,5.03114e-05,13.6584,32.1698
1,0,0.000763897,0.000687037,-0.021396,4.04993e-05,3.67992e-05,5.27652e-05,49.0999,53.6282
1,0,0.000711583,0.000602463,-0.10916,4.28951e-05,4.7397e-05,5.25381e-05,12.7836,22.3261
1,0,0.000742356,0.000705177,-0.0542375,4.75328e-05,4.71457e-05,5.47974e-05,25.2305,30.0895
1,0,0.000607833,0.000604792,-0.00232875,5.82783e-05,5.18938e-05,8.48316e-05,14.952,16.1693
1,0,0.000714199,0.000667181,-0.0656135,5.14355e-05,5.04778e-05,6.94213e-05,15.8363,28.1767
1,0,0.000765414,0.000598794,-0.0131146,6.41713e-05,4.87764e-05,6.45577e-05,20.6552,29.9611
1,0,0.000717192,0.000585446,-0.0499405,5.43686e-05,6.7022e-05,5.7786e-05,21.997,30.8655
1,0,0.000801821,0.000505737,0.000535314,8.13607e-05,8.23757e-05,0.000130052,4.86376,7.25553
1,0,0.000758551,0.000650388,-0.0356465,8.14991e-05,8.01395e-05,0.000142929,13.9137,19.7435
1,0,0.000384771,0.000388765,0.0676565,0.000153685,8.49305e-05,9.54554e-05,9.20771,8.85171
1,0,0.000559798,0.000860831,-0.0390662,8.89778e-05,0.000107765,0.000118304,9.58949,14.4421
1,0,0.00063274,0.000565027,0.00392806,0.000112203,0.000121005,0.000143261,1.281,4.854
1,0,0.000933178,0.000896689,0.0955026,0.00012892,0.000203455,0.000132722,0.00733792,0.942784
