pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.89388,1,0.000644675,0.000582735,-0.109277,2.54528,1.75169,0
1.04283,1,0.000692627,0.000556223,0.00146818,3.03598,1.89894,0
0.784988,1,0.000697957,0.000720078,-0.0302628,-3.13559,2.05912,0
1.08822,-1,0.000823188,0.000605636,0.076419,1.2777,1.97298,0
1.11126,1,0.00070686,0.000772739,0.00114957,3.103,1.68425,0
1.40585,-1,0.0133436,-0.0046056,0.117503,1.17689,1.871,0
0.82746,1,0.000938866,0.00693513,-0.027999,3.10358,1.91583,0
