pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
5.98292,0.649284,2.57908,1,0.000689055,0.000625204,0.076688,-5.06105,3.19078,4.16336
49.3098,1.44493,-0.599568,1,0.000739931,0.000699775,0.0762656,40.7092,-27.8248,98.7622
