detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604017248,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017760,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604021296,-0.725248,1.25645,8.06162,-0.00263748,1.45007,8.06247,-0.154099,3.52765,8.06592,-1.63284,3.13144,8.06417,-0.725378,1.25614,8.24208,-0.00276787,1.44976,8.24294,-0.15423,3.52734,8.24639,-1.63297,3.13113,8.24464
604017256,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017768,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017256,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017768,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017256,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017768,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017248,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017256,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017760,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017768,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017248,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017760,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017248,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017256,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
604017760,-0.480186,0.887732,5.78382,-0.197029,0.990708,5.78391,-0.606112,2.56574,5.78427,-1.17844,2.3576,5.7841,-0.480215,0.887691,5.93082,-0.197058,0.990666,5.93091,-0.606141,2.5657,5.93127,-1.17847,2.35756,5.9311
604017768,-0.627913,0.789895,6.07674,-0.366848,0.940316,6.07654,-1.04232,2.42079,6.07702,-1.56999,2.11675,6.07744,-0.627799,0.789898,6.22374,-0.366734,0.94032,6.22354,-1.0422,2.4208,6.22402,-1.56988,2.11676,6.22444
