pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
7.57431,-0.716692,0.857827,-1,0.000701554,0.000643125,0.088714,4.95423,5.72938,-5.90525
60.1904,1.3113,-0.337224,1,0.000664767,0.000530405,0.00470655,56.8003,-19.9151,103.574
8.1199,0.229028,1.69255,-1,-0.000375293,0.000512232,0.00466301,-0.986173,8.0598,1.87598
