energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
108.044,48.1502,-1.44754,-1.45948,0.000729167,0.000624215,0.0761529,0,0,0,94.5878,102.27,104.221,107.479,78.562,0.00828811,0.00849303,0.880056,0.951529,0.961351,3.13024,1.68659,1.68659,0,6.48623,6.48623,2,2,1.62495,1.68659,1.68659,0,0,0,0,0
26.3491,26.0714,0.145821,1.29868,0.000729167,0.000624215,0.0761529,0.251273,0.251273,0,6.23717,10.0189,11.1876,14.1228,5.03034,0.0174053,0.0174573,0.441637,0.709415,0.423856,8.29248,13.9035,13.9035,0,42.6935,17.6294,6,4,6.64372,0.816042,0.816042,0,25.8715,0.80751,3,1
21.9059,21.1289,-0.270388,1.38598,0.000729167,0.000624215,0.0761529,0,0,0,14.7699,20.7343,20.957,21.9059,12.868,0.0100393,0.0100777,0.674244,0.946514,0.949968,7.12536,21.9787,21.9787,0,23.5694,23.5694,5,5,3.60803,6.02329,6.02329,0,23.5694,23.5694,5,5
