et,eta,theta,phi
108.132,-0.0290004,1.59979,1.33605
69.9668,-1.52003,2.71096,-1.42749
41.5637,-3.04213,3.0462,-2.08522
15.8878,-1.21328,2.56378,-2.32137
13.1533,2.05271,0.255376,0.978173
12.32,1.36575,0.499715,-0.17182
11.1676,-2.95669,3.0377,-0.0293645
9.83584,-1.16042,2.53427,0.100593
9.45754,-2.23851,2.92916,2.30052
9.2087,1.52159,0.429981,-2.76918
8.55831,-4.62199,3.12193,-2.92823
7.57831,-4.4764,3.11885,0.885504
8.06902,0.454908,1.13081,-0.910181
7.3501,1.18855,0.591458,-1.57542
7.60123,-0.365247,1.92818,-3.01875
6.25725,-4.13215,3.1095,-1.8878
6.21729,-4.11025,3.10879,2.31836
5.84914,2.72751,0.130578,-2.96688
5.47637,4.53964,0.0213537,-2.93194
5.69114,-0.590461,2.12966,2.36975
5.22644,3.21638,0.0801567,-1.20665
4.87474,-2.97461,3.03955,1.52239
4.89106,-0.841691,2.32774,-0.917788
4.45283,-3.22091,3.0618,-1.10921
4.37462,3.24906,0.0775823,1.42145
4.36504,0.67403,0.942677,2.58992
4.29385,-0.937776,2.39528,1.40447
4.10977,2.84886,0.115691,0.288137
3.84347,1.69005,0.364918,2.00475
3.76389,-1.67264,2.77041,3.07145
3.60004,-3.54104,3.08364,-2.89586
3.58109,-2.17275,2.91484,-2.14783
3.57889,-1.99978,2.8725,0.907482
3.54137,-0.0383343,1.60912,-0.0573156
3.30636,4.15232,0.0314531,-0.654195
3.17951,-4.93913,3.12727,-0.150171
