pt,charge,pos_x,pos_y,pos_z,phi,eta
2.18678,-1,0.000758732,0.000565153,0.0277448,0.667183,1.61466
0.814949,1,0.000661212,0.000601779,-0.0290089,2.39576,1.92057
1.12798,1,0.000828066,0.000771356,0.00546397,2.37446,1.76377
