et,eta,theta,phi
61.5458,-0.794244,2.29269,-1.47851
45.8038,0.832025,0.820901,1.53964
46.755,-0.362073,1.92521,-0.473255
37.7719,-3.34635,3.0712,2.04324
38.0734,1.44946,0.461048,-0.411171
35.7096,1.98426,0.273251,2.72984
36.4474,-0.149945,1.72018,2.321
32.7449,-1.53538,2.71733,-2.53597
31.7988,3.2396,0.0783188,2.00535
34.6656,-0.0741309,1.64486,-2.33344
32.6405,0.172757,1.39889,0.647826
28.5328,-3.10919,3.05238,0.822726
27.3977,3.7022,0.0493282,-1.77411
26.7776,2.14305,0.233526,0.53313
26.3352,-2.87789,3.0292,-0.649778
25.4094,-3.32295,3.06953,-2.34032
25.2931,1.94353,0.28446,1.57048
24.3985,2.99218,0.100272,-2.50239
23.3023,-4.03259,3.10614,0.148959
21.0278,2.94496,0.105112,-0.32518
20.9405,4.53645,0.021422,2.07505
20.2174,-2.51126,2.97962,2.65234
20.2007,-1.99144,2.87027,0.295453
19.8374,-2.17286,2.91487,-1.59375
20.6526,1.06508,0.663889,-1.64726
18.7927,4.42268,0.0240029,-0.198263
18.7797,3.5254,0.0588632,2.85307
17.6846,-4.43296,3.11784,2.01797
17.5466,-1.50509,2.70468,-0.624
15.615,3.05145,0.0945101,0.85734
16.111,0.886401,0.78185,2.83744
15.3359,4.61842,0.019736,-1.74429
14.5998,-4.43402,3.11786,-2.74726
14.9742,-1.02861,2.4549,0.500046
14.2425,-4.17151,3.11074,1.12454
14.1629,4.23606,0.0289269,0.974705
14.3195,1.06888,0.661554,0.44608
13.0243,4.18527,0.0304339,-2.79046
13.4422,-0.979546,2.42321,1.68452
12.8482,-3.85058,3.09906,-1.10789
12.0165,1.33169,0.516277,-2.57109
11.6329,-2.59754,2.99295,-2.79614
11.4077,2.58575,0.150395,-1.42537
9.93946,-0.22727,1.79613,3.13569
9.18708,-4.79138,3.12499,-1.55907
8.81554,-1.83072,2.8237,1.94286
7.72657,-2.09008,2.89549,1.19403
7.66214,1.84308,0.314051,-1.21828
7.50396,-3.64057,3.08913,2.90073
5.62495,-1.17401,2.54198,2.63626
5.01987,3.78157,0.0455657,-0.87618
4.86913,-4.91204,3.12688,0.231481
4.70619,0.606973,0.99799,-0.384249
4.32316,5.06741,0.0125973,0.521822
3.92971,-2.8796,3.0294,-1.50997
3.93321,1.95627,0.280907,-2.12151
3.34475,-0.21841,1.78749,1.32715
3.31086,4.93615,0.0143642,3.12491
3.03,-4.6715,3.12288,-0.631304
