pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
2.18678,-1,0.000758732,0.000565153,0.0277448,0.667183,1.61466,0
0.814949,1,0.000661212,0.000601779,-0.0290089,2.39576,1.92057,0
0.930933,-1,0.000656425,0.000783466,-0.0105266,0.283583,2.07467,0
1.12798,1,0.000828066,0.000771356,0.00546397,2.37446,1.76377,0
0.788079,1,-0.00970894,-0.00783844,-0.0141272,2.25423,2.21756,0
