energy,pos_x,pos_y,pos_z,eta,phi,algo,etaWidth,phiWidth,rawEnergy,preshowerEnergy
4.61202,-1.34276,-0.0689407,2.77108,1.47059,-3.0903,undefined,0.0066843,0.0074223,4.54914,0
1.75401,-0.90113,-1.02384,0.552423,0.394696,-2.29253,undefined,0.00848091,0.00261601,1.77744,0
1.31414,-0.104693,-1.34978,1.10374,0.744546,-1.6482,undefined,0.00255642,0.0021261,1.33205,0
