et,eta,theta,phi
399.93,-0.00183415,1.57263,0.978533
288.63,-2.45148,2.96969,-2.12714
103.707,-0.550923,2.09579,-2.77882
35.2384,0.501328,1.08924,0.0938121
33.6963,0.437462,1.14666,-1.35004
29.6101,3.12672,0.0876667,-2.50893
29.8874,-1.73558,2.79258,-1.30894
27.88,-3.21614,3.06142,2.15903
29.375,-0.547832,2.09312,-0.705586
27.213,1.62929,0.387225,-0.258199
27.378,1.26424,0.550563,-2.10123
25.9918,-3.09576,3.05117,-1.21595
26.4921,-1.09053,2.49323,2.67349
25.2933,-3.91855,3.10186,0.161035
25.2501,3.23272,0.0788592,0.226437
24.5708,4.21807,0.0294521,0.954867
21.9307,3.15371,0.0853352,-1.02608
20.4406,3.30171,0.0736067,2.57034
20.9285,-1.07572,2.48423,0.234616
19.2354,1.8508,0.311675,-1.25704
19.0406,1.51252,0.433778,1.11793
18.2204,-3.02994,3.04503,-2.91785
17.992,-4.02806,3.10598,-1.50026
17.8977,-2.49652,2.97722,-0.109663
18.3631,-1.20868,2.56127,1.36408
16.7216,1.37938,0.493219,2.7519
17.9993,0.0368191,1.53399,2.71776
15.5185,-2.13705,2.90667,1.76864
14.7931,4.16852,0.0309478,-0.43289
14.0311,2.36861,0.186677,-2.10991
13.6239,0.835587,0.818298,1.89206
12.2562,4.22897,0.0291328,-2.24131
11.9581,-2.80544,3.02078,0.898429
11.5752,2.27056,0.205779,2.80469
11.4781,-4.20399,3.11172,-3.10513
11.1992,-3.79733,3.09674,1.32176
10.6439,4.44867,0.0233871,2.17227
10.3664,-1.88591,2.8405,3.079
11.0064,0.431641,1.15197,-2.69199
10.2005,2.15769,0.230162,1.81883
10.0547,3.15527,0.0852022,1.33031
9.83727,-1.41442,2.66471,-2.2274
8.18157,3.83647,0.0431325,-1.50673
7.91101,-3.84161,3.09868,-0.626441
6.81612,-4.72493,3.12385,-2.20765
6.77013,4.33158,0.0262919,3.05151
7.08323,-0.327165,1.89228,1.84479
6.4687,-4.59814,3.12145,2.24821
5.90815,2.3363,0.192771,0.706915
5.42023,-4.86364,3.12615,1.07601
5.39853,-4.73553,3.12404,-0.762162
4.57122,-1.49186,2.69905,-0.543355
4.47377,4.86029,0.0154962,0.116543
4.58386,-0.507815,2.05809,-1.72454
3.37169,5.00168,0.0134531,-2.23838
