energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
447.264,76.7965,-2.44768,-2.02486,0.000691433,0.000623802,0.00957464,0.470599,0.195803,0.274797,168.655,259.885,284.719,466.66,134.561,0.0499709,0.0429401,0.361408,0.556903,0.669479,14.1774,39.4548,28.0504,11.4044,18.6731,18.6731,6,6,4.73219,12.9257,6.69022,6.23545,15.2193,15.2193,3,3
204.245,30.3485,-2.59415,-2.37618,0.000691433,0.000623802,0.00957464,0.282952,0.254246,0.0287062,91.6768,126.462,129.608,177.701,72.6902,0.0618406,0.047049,0.515905,0.711654,0.656518,42.7373,56.3429,38.9458,17.3971,34.1283,34.1283,7,7,16.2813,32.3075,24.7313,7.57621,29.6281,29.6281,5,5
