isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000757806,0.000602568,0.0563813,2.0537e-05,2.17701e-05,3.04774e-05,65.1905,75.2953
1,0,0.000706954,0.000656681,0.0360821,2.39545e-05,2.26098e-05,3.17171e-05,102.944,113.679
1,0,0.000669493,0.000608913,0.0338493,2.63918e-05,2.81223e-05,4.53579e-05,49.9369,65.7745
1,0,0.000717113,0.000625725,0.000666304,2.84709e-05,5.29931e-05,4.65067e-05,15.103,26.7611
1,0,0.000655833,0.000577895,0.0422739,2.87585e-05,3.1244e-05,3.68441e-05,15.4151,31.1064
1,0,0.000694315,0.000629612,0.107474,3.31752e-05,3.40031e-05,3.98474e-05,46.2515,55.9792
1,0,0.000777235,0.000603154,0.0270434,5.81574e-05,3.81553e-05,4.24912e-05,18.2336,28.6359
1,0,0.000725571,0.000638615,-0.0157178,5.60527e-05,5.66126e-05,5.73788e-05,25.8509,29.4603
1,0,0.000761113,0.000564461,-0.00694068,6.13273e-05,5.94208e-05,0.000100351,12.3192,16.3177
1,0,0.000746593,0.000662445,-0.010585,5.1005e-05,8.15444e-05,6.72594e-05,13.4793,15.8725
1,0,0.000805368,0.000648004,-0.0734837,6.64615e-05,7.28598e-05,8.22133e-05,12.807,18.2818
1,0,0.000653668,0.000648827,0.0750893,7.92151e-05,7.43424e-05,0.000100845,8.63727,12.5133
1,0,0.000603755,0.000744591,0.0431835,9.9454e-05,0.00014263,0.000113584,3.74507,6.75708
1,0,0.000853946,0.000576056,-0.0208378,0.000130725,0.000102016,9.16204e-05,2.10875,4.81985
1,0,0.000515778,0.000664025,-0.01439,0.000120051,0.000119701,0.000192318,10.4562,10.424
