pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
1.26444,1,0.000755292,0.000655349,0.0567128,2.45379,1.70322,0
1.53601,-1,0.000670626,0.000694506,0.0560749,0.621232,1.83878,0
1.61708,1,0.000911219,0.000725785,-0.0160863,2.0667,1.94142,0
