eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
-2.06699,2.94107,1.03852,1,0,0,0.932012,0,1.72711,0.886248,0.886248,0,,-999,0,0,,,1
-1.46781,-0.609121,0.723339,1,0.745672,0,1.69286,0.305596,3.61456,2.48607,1.12849,0,,-999,0,0,,,1
-1.33778,-2.07494,0.69751,1,1.36119,0,0.99845,0,2.59707,1.70706,0.890017,0,,-999,0,0,,,1
0.957511,1.84504,3.45558,-1,0,2.44948,1.21416,0.459728,0.785158,0.47701,0,0.668106,,-999,0,0,,,1
-0.462638,1.93332,1.92236,-1,2.50225,0,4.37112,0.135561,3.70645,2.42055,0,0.581244,,-999,0,0,,,1
2.19505,1.70261,2.92029,-1,3.91495,0,3.75291,0,2.99678,1.16039,1.14257,0,,-999,0,0,,,1
1.9601,2.33694,2.98629,1,3.27781,1.26607,1.36131,0.52414,1.16977,0.473132,0.937713,1.08233,,-999,0,0,,,1
1.56722,1.25241,2.77977,1,0,0,1.27976,0.269243,2.31867,1.25281,0,0.854297,,-999,0,0,,,1
-0.0645398,3.09965,3.84341,-1,0,0,0,1,0,0,0,1.51645,,-999,0,0,,,1
1.33612,-0.744557,3.65859,-1,0.745569,0,1.04712,0.333969,0.750378,0.53718,0,0.376264,,-999,0,0,,,1
-0.75999,-2.62217,2.32951,1,0.639111,1.31462,1.53323,0.44946,2.47311,0.995992,0.887815,0,,-999,0,0,,,1
-0.413717,0.539354,5.4494,-1,0.574571,2.7266,0.136415,0.847385,0.517742,0.517742,0,1.01254,,-999,0,0,,,1
0.128458,0.241063,2.97926,1,1.61047,2.41406,0.82459,0.885687,0.992959,0.992959,0.992959,1.3417,,-999,0,0,,,1
-1.07292,1.06935,1.92054,-1,3.16105,1.59651,1.14658,0.37782,3.69075,1.43365,1.43365,0,,-999,0,0,,,1
3.82581,-3.00438,9.18744,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.04299,-2.91635,9.3648,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.6328,-1.03802,11.0093,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.85817,-2.71552,11.6104,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.53653,-1.71152,11.9745,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.26546,-1.30128,8.38382,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.0912,-0.24437,8.31802,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.97226,-1.66527,8.06012,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.44351,1.98287,7.83062,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.46746,0.65468,12.1073,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.83692,1.86236,10.6222,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.18479,-0.399233,7.77231,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.63196,0.224154,7.01697,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.91091,2.14421,6.02682,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.3833,3.0712,4.45956,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.98951,1.13041,3.00718,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.10605,-2.2628,3.02297,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.92515,0.287597,3.4467,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.46766,2.21295,3.56547,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.49348,-1.25927,3.63764,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.9119,0.347678,3.74629,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.34202,2.66388,3.80277,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.52736,1.85785,3.83157,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.74484,-2.95592,3.91573,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.67814,-1.90691,3.92162,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.07331,-1.96506,3.93062,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.81175,-2.7361,3.97987,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.35412,2.78275,4.45462,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.72831,0.394823,6.85412,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.72912,-1.69224,4.4964,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.04625,-0.31264,5.04806,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.21757,2.08154,5.40047,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.29884,0.810522,5.67543,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.60416,-0.660486,5.70853,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.40088,-2.43185,5.75014,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.59989,-0.351278,5.8187,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.64301,-1.32855,5.84949,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.23716,1.70639,5.88828,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.29635,-2.58064,32.5307,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.13707,0.923784,6.30982,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.04506,-1.16837,6.56279,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.10917,0.991698,17.2853,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.05744,1.33073,17.8337,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.95991,-0.847336,13.4529,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.215486,-1.27655,17.8726,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.01089,-0.681473,16.5827,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.07544,0.0935201,12.3366,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.50048,-2.60526,1.00459,1,0,0,0.453785,0.362714,0.468054,0.468054,0.468054,0.266394,,-999,0,0,,,1
1.11966,0.00528819,2.76762,1,0,0,0.333734,0.802032,0.982953,0.982953,0.982953,0.966426,,-999,0,0,,,1
-2.64525,2.41047,2.6536,1,0,0,2.74133,0.282411,6.34686,3.73938,0.99828,2.49784,,-999,0,0,,,1
0.586871,-0.26171,0.559488,1,0,0,0.125708,0,0.985032,0.985032,0.985032,0,,-999,0,0,,,1
2.47331,2.82678,3.31018,1,0,0,3.48301,0.21993,6.06106,3.54403,0.999953,1.70883,,-999,0,0,,,1
-0.876645,2.60168,1.43053,-1,0,0,0,-1,0,0,0,0,,-999,0,0,,,1
-0.980228,-0.463146,0.772115,-1,0,0,0.589541,0.223559,1.00503,1.00503,1.00503,0.289375,,-999,0,0,,,1
-2.16197,-2.80828,1.14778,-1,0,0,1.14462,0.23537,0.998818,0.998818,0.998818,0.307458,,-999,0,0,,,1
-1.75058,-1.64727,1.34825,-1,0,0,0.99845,0,1.94238,0.704441,0,0,,-999,0,0,,,1
0.302501,2.50812,3.54603,-1,0.515597,0,0.171961,0.80284,0.667614,0.667614,0,0,,-999,0,0,,,1
-2.48549,1.41393,1.97675,1,0,0.564187,2.15003,0.139323,2.93413,1.48987,0.328322,0.261771,,-999,0,0,,,1
-0.177227,-2.11483,2.36321,-1,0,0.579544,1.53323,0.475925,2.40165,1.50417,0.897473,0.362861,,-999,0,0,,,1
0.875591,2.98409,2.81383,-1,0,0.637071,0,1,0,0,0,0,,-999,0,0,,,1
-2.24373,0.320944,1.97363,1,0,0.768603,0.961195,0.719072,0.583403,0.583403,0,1.4933,,-999,0,0,,,1
0.732817,-2.09822,1.60752,1,0.772905,0,0.623044,0.659452,0.544473,0.544473,0,0,,-999,0,0,,,1
-1.38098,0.12408,2.35094,1,1.16293,0,1.10882,0.575516,0.597082,0.597082,0,0,,-999,0,0,,,1
1.7317,-2.21221,0.892978,1,1.30734,0,1.07186,0.297937,3.00457,1.14651,0.933915,0.25163,,-999,0,0,,,1
2.16139,1.02155,1.57802,1,0.555607,1.13208,1.65836,0.173778,2.79688,1.32682,0,0.462867,,-999,0,0,,,1
-1.40698,1.81798,1.6445,1,2.1557,0,1.40182,0,1.73062,1.0411,0,0,,-999,0,0,,,1
-0.20423,-0.525901,3.64762,1,0,2.57987,1.36921,0.695857,2.48599,1.35089,1.1351,0,,-999,0,0,,,1
-1.19562,-2.66509,1.60029,-1,1.17761,2.48333,0.423263,0.814328,0.30506,0.30506,0,1.33795,,-999,0,0,,,1
