pt,charge,pos_x,pos_y,pos_z,phi,eta
23.8616,-1,0.00073482,0.00062525,0.0333991,-1.20971,-2.02068
43.3751,1,0.000717436,0.000619962,0.0333074,1.82177,-0.852283
1.23013,-1,0.000569327,0.000714116,-0.0307507,-2.09664,-2.22911
1.2792,-1,0.00116831,0.000365393,-0.0307536,-2.09916,-2.24917
1.38801,-1,0.00197537,-0.0001004,-0.0492599,-2.09623,-2.23257
1.33229,-1,-0.0378463,0.0142551,-0.147895,-1.91088,-2.12031
