isValid,isFake,pos_x,pos_y,pos_z,xError,yError,zError,chi2,ndof
1,0,0.000679485,0.000680059,-0.0589982,2.56854e-05,2.19886e-05,2.90173e-05,85.6263,82.5855
1,0,0.000705369,0.000594695,0.0365846,3.285e-05,3.03178e-05,5.62831e-05,30.77,35.2641
1,0,0.000683018,0.000597374,-0.0365052,4.70021e-05,3.31574e-05,3.74386e-05,28.8994,38.9397
1,0,0.000670005,0.000619277,-0.0583096,3.48884e-05,3.22066e-05,3.79781e-05,51.5079,76.6687
1,0,0.000779777,0.000625462,0.0264047,3.04699e-05,3.57024e-05,3.54737e-05,42.4428,62.1166
1,0,0.000700129,0.000656883,0.00149746,3.69137e-05,3.53171e-05,5.49779e-05,33.7761,49.0045
1,0,0.000756547,0.000682026,-0.0236153,5.638e-05,4.12778e-05,5.33271e-05,15.1722,22.301
1,0,0.000694423,0.000627614,0.0782705,4.40584e-05,5.08408e-05,5.80649e-05,17.7017,13.6388
1,0,0.00070961,0.00072234,-0.0379652,5.66301e-05,6.81097e-05,6.20619e-05,14.5491,22.8207
1,0,0.000747271,0.000685388,0.00631263,5.37244e-05,5.35871e-05,6.48928e-05,21.275,43.8097
1,0,0.00101757,0.000812529,-0.0242,0.000158128,9.33012e-05,5.67158e-05,3.71312,4.76394
1,0,0.00076752,0.000660623,0.0280156,7.19249e-05,5.10177e-05,6.54157e-05,17.1135,22.0729
1,0,0.000548705,0.000805671,-0.0971962,6.58334e-05,7.51919e-05,6.66788e-05,20.4806,14.2257
1,0,0.000412042,0.000702396,-0.0343888,0.000119238,5.14019e-05,8.33644e-05,14.0487,14.6281
1,0,0.000636248,0.00077675,-0.0842729,8.83267e-05,7.15634e-05,8.13624e-05,16.2091,15.8881
1,0,0.000646761,0.000456822,-0.00909713,8.21456e-05,0.000109478,0.000147583,14.9422,15.2895
1,0,0.000610876,0.000657941,0.0171124,7.77292e-05,7.13999e-05,8.48202e-05,23.9764,39.8149
1,0,0.000551422,0.000667269,0.0127397,0.000134353,8.67819e-05,0.000178501,3.48262,10.7354
1,0,0.000738401,0.000465556,0.0433541,9.22214e-05,0.000105916,0.000140609,7.79218,11.2108
1,0,0.00045865,0.000553693,-0.000629494,0.000137133,0.000102811,0.000242634,14.242,12.1472
1,0,0.00100309,0.000673218,-0.0267669,0.000124587,8.61906e-05,0.000122935,9.6821,14.3829
1,0,0.000815625,0.000634301,0.110519,0.000104044,0.000103522,9.5676e-05,11.7603,11.7887
1,0,0.000468054,0.000788867,-0.0283881,0.00019241,0.000155797,0.000228846,7.97682,6.59744
1,0,0.000929961,0.000637415,-0.0165932,0.000133838,0.000126729,0.000153735,7.45008,8.45437
1,0,0.000741612,0.000420191,0.0183164,0.000118367,0.00026332,0.000127637,0.109853,2.91142
1,0,-0.00145014,0.000242118,0.113341,0.00237077,0.000578148,0.00580837,4.69182,0.484585
1,0,0.000900867,0.000416236,0.0200259,0.000366003,0.000508144,0.000744369,2.19927,2.84768
