pt,charge,pos_x,pos_y,pos_z,phi,eta
2.83639,-1,0.00066679,0.000591769,-0.0590711,2.6434,2.31003
0.92608,-1,-0.000202128,-6.63577e-06,0.0175498,2.19071,-2.17296
2.07503,1,0.0185585,-0.025619,-0.0242916,-2.54451,-1.57754
