et,eta,theta,phi
52.1961,0.68755,0.931781,2.4966
50.0843,-0.720052,2.23565,-3.12076
50.0661,-0.0862508,1.65694,-0.207303
34.5527,3.07534,0.0922821,-0.449312
33.345,3.00081,0.0994115,-2.14527
31.8421,1.29009,0.53719,-1.56296
29.5911,2.91692,0.108095,2.41203
29.895,-0.803425,2.29956,1.00367
27.8215,-2.27217,2.93614,2.03991
28.3539,1.12409,0.628369,-0.033741
27.0278,-1.74772,2.79671,-2.944
24.1394,-2.10862,2.89996,-1.67312
23.9325,-3.50774,3.08168,2.04462
23.6109,-1.48736,2.69712,0.341278
21.9884,-2.95758,3.0378,0.710204
21.8713,-3.23152,3.06264,-0.977589
22.1023,1.67074,0.371869,-2.88654
21.2895,-3.15286,3.05618,-2.40842
20.2867,-0.712641,2.2298,2.08489
18.9271,3.34192,0.0707084,1.08545
16.7975,-2.21632,2.92443,-0.525493
17.9519,0.307178,1.26834,-1.12664
13.8906,4.0767,0.0339233,1.96786
13.639,-4.35458,3.1159,2.66134
13.6581,1.80794,0.325089,2.18827
12.7534,3.47453,0.0619332,-3.04189
13.2082,-0.86416,2.34395,-1.35005
12.2568,3.35057,0.0700997,-1.32411
13.2269,0.278194,1.29612,1.54261
13.3184,0.349943,1.22778,-2.25285
11.9041,-3.97859,3.10417,0.839343
11.469,4.30356,0.0270389,-2.22688
11.434,-4.12121,3.10915,-0.300674
11.2816,-3.31075,3.06865,2.92443
11.5521,1.35423,0.505262,1.20224
11.1686,-4.16651,3.11058,-2.4573
10.4638,4.0473,0.0349356,0.127382
10.1291,2.18853,0.223231,-0.0909166
10.5839,0.175192,1.39649,-3.07785
9.78857,4.1956,0.0301212,-1.05128
9.71291,2.1538,0.231052,-1.90291
8.80844,-1.09843,2.49798,-2.16261
8.13143,4.62668,0.0195738,1.04351
8.50069,0.197675,1.3744,0.784287
7.74068,2.33767,0.192507,1.50832
7.5772,4.52214,0.0217306,2.99161
7.52939,3.07718,0.0921127,0.416542
7.00314,-4.46515,3.11859,-1.3622
6.60332,-4.70457,3.12349,1.67743
5.98999,4.86286,0.0154564,-0.191229
5.84624,-1.98688,2.86905,1.20065
5.46763,-1.0664,2.47851,-0.496355
4.67638,-5.09988,3.1294,-0.459417
3.78152,2.04511,0.257304,-0.994144
3.55451,-3.05665,3.04757,-1.66111
3.08071,-2.17643,2.91567,0.42626
