et,eta,theta,phi
83.8725,-1.30097,2.60994,-2.4522
64.5027,-1.15085,2.52878,1.09065
40.277,-0.901491,2.37032,0.120415
24.1085,-0.559598,2.10329,2.26851
19.5609,-3.77121,3.09555,0.20241
21.118,0.344902,1.23254,2.93054
18.3274,-2.91408,3.03319,-0.829794
17.6769,-2.68794,3.00576,1.19408
18.4142,0.162614,1.40889,1.20097
16.3804,2.0927,0.245466,-0.855526
16.3963,-0.15404,1.72423,-1.73716
14.6972,-1.77486,2.80577,2.70409
14.4573,-3.692,3.09176,-1.96877
12.9348,1.51088,0.434467,2.85505
12.4593,1.05124,0.672469,-2.40524
12.0771,-3.58168,3.08595,2.77943
10.774,1.06764,0.662316,-1.1859
10.2338,3.35318,0.0699173,-0.777034
10.4905,1.44262,0.464102,1.85942
9.63685,-0.652123,2.18108,-0.90568
9.27109,2.79887,0.121607,0.473295
8.26428,0.993322,0.709366,-0.181095
7.9127,-1.86359,2.83381,0.30722
7.85045,-2.69145,3.00623,-2.51505
7.73342,-4.33554,3.1154,-1.01463
7.54812,2.85232,0.115292,2.56782
6.92168,-4.69557,3.12332,-3.02413
6.26717,3.42773,0.0648982,1.92726
6.35789,1.26576,0.549771,0.991582
6.13153,-4.16091,3.11041,2.01455
6.17247,-1.72271,2.78816,-0.791408
5.83809,-3.23938,3.06326,1.64772
5.47365,3.81218,0.0441928,0.359125
5.6504,-0.257031,1.82504,-2.61722
5.41046,3.11491,0.0887068,-2.70994
5.14758,4.70794,0.0180463,2.24371
4.96061,4.27728,0.0277588,-2.83071
4.49522,-2.53671,2.98367,2.34115
3.81313,4.20364,0.0298798,-1.17147
3.69598,-1.1558,2.53162,-1.59148
3.52791,-4.6304,3.12209,0.370921
3.44199,2.01739,0.264452,0.256492
3.36181,-1.72149,2.78773,1.82866
