pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z
3.48526,1.12019,-1.14492,-1,0.000700508,0.000630923,-0.00777054,1.43983,-3.17395,4.77345
61.708,-1.32197,-2.40691,1,0.000709644,0.000635372,-0.00890866,-45.79,-41.3661,-107.501
