pt,charge,rp_x,rp_y,rp_z,phi,eta,calo_energy
19.162,1,0.000739405,0.000572114,0.0560591,-2.47038,-1.12142,0
18.4087,-1,0.000719245,0.000666527,0.0560179,-0.0253765,1.89542,0
