pt,charge,pos_x,pos_y,pos_z,phi,eta,calo_energy
19.8832,-1,0.000693677,0.000584184,0.0281165,0.574662,1.59837,0
77.6221,1,0.000727638,0.000614951,-0.0461675,2.26411,-0.37214,0
