path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_L2Mu70_2Cha_eta2p1_PFMET55_v1,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_L2Mu70_2Cha_eta2p1_PFMET55_v1,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_L2Mu70_2Cha_eta2p1_PFMET55_v1,22,hltL2fL1sMu70Eta2p1L1f0L2Filtered70QCha2,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_L2Mu70_2Cha_eta2p1_PFMET60_v1,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_L2Mu70_2Cha_eta2p1_PFMET60_v1,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_L2Mu70_2Cha_eta2p1_PFMET60_v1,22,hltL2fL1sMu70Eta2p1L1f0L2Filtered70QCha2,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_L2Mu20_eta2p1_NoVertex_v2,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_L2Mu20_eta2p1_NoVertex_v2,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v7,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v7,7,hltL1sL1DoubleMu0erOR3erHighQ,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v7,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_DoubleDisplacedMu4_DiPFJet40Neutral_v7,22,hltDoubleMu4L2PreFiltered,HLTMuonL2PreFilter,83,23,13,21.182,1.59752,0.575728,0
HLT_Mu12_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v6,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu12_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v6,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu15_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v2,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu15_eta2p1_L1Mu10erJetC12WdEtaPhi1DiJetsC_v2,7,hltL1sL1Mu10erJetC20JetC12Corr1OrL1Mu10erJetC32OrMu10erJetC32JetC12Corr1OrMu12er,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu24_v16,7,hltL1sMu16,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu24_v16,7,hltL1sMu16,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu24_eta2p1_v5,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu24_eta2p1_v5,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu30_v16,7,hltL1sMu16,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu30_v16,7,hltL1sMu16,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu30_eta2p1_v5,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu30_eta2p1_v5,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu40_v14,7,hltL1sMu16,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu40_v14,7,hltL1sMu16,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu40_v14,22,hltL2fL1sMu16L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_Mu40_v14,22,hltL2fL1sMu16L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,23,13,21.182,1.59752,0.575728,0
HLT_Mu40_v14,48,hltL3fL1sMu16L1f0L2f16QL3Filtered40Q,HLTMuonL3PreFilter,83,26,-13,77.1845,-0.37102,2.26355,9.53674e-07
HLT_Mu40_eta2p1_v11,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu40_eta2p1_v11,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu40_eta2p1_v11,22,hltL2fL1sMu16Eta2p1L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_Mu40_eta2p1_v11,22,hltL2fL1sMu16Eta2p1L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,23,13,21.182,1.59752,0.575728,0
HLT_Mu40_eta2p1_v11,48,hltL3fL1sMu16Eta2p1L1f0L2f16QL3Filtered40Q,HLTMuonL3PreFilter,83,26,-13,77.1845,-0.37102,2.26355,9.53674e-07
HLT_Mu50_eta2p1_v8,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_Mu50_eta2p1_v8,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_Mu50_eta2p1_v8,22,hltL2fL1sMu16Eta2p1L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_Mu50_eta2p1_v8,22,hltL2fL1sMu16Eta2p1L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,23,13,21.182,1.59752,0.575728,0
HLT_Mu50_eta2p1_v8,48,hltL3fL1sMu16Eta2p1L1f0L2f16QL3Filtered50Q,HLTMuonL3PreFilter,83,26,-13,77.1845,-0.37102,2.26355,9.53674e-07
HLT_RelIso1p0Mu20_v3,7,hltL1sL1SingleMu16er,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_RelIso1p0Mu20_v3,7,hltL1sL1SingleMu16er,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_IsoMu20_eta2p1_v7,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_IsoMu20_eta2p1_v7,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_IsoMu24_v17,7,hltL1sMu16,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_IsoMu24_v17,7,hltL1sMu16,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_IsoMu24_v17,22,hltL2fL1sMu16L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
HLT_IsoMu24_v17,22,hltL2fL1sMu16L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,23,13,21.182,1.59752,0.575728,0
HLT_IsoMu24_v17,48,hltL3fL1sMu16L1f0L2f16QL3Filtered24Q,HLTMuonL3PreFilter,83,26,-13,77.1845,-0.37102,2.26355,9.53674e-07
HLT_IsoMu24_v17,69,hltL3crIsoL1sMu16L1f0L2f16QL3f24QL3crIsoRhoFiltered0p15,HLTMuonIsoFilter,83,26,-13,77.1845,-0.37102,2.26355,9.53674e-07
HLT_IsoMu24_eta2p1_v15,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,140,0,100,-0.35,2.22529,0.105658
HLT_IsoMu24_eta2p1_v15,7,hltL1sMu16Eta2p1,HLTLevel1GTSeed,-81,141,0,30,1.65,0.654498,0.105658
HLT_IsoMu24_eta2p1_v15,22,hltL2fL1sMu16Eta2p1L1f0L2Filtered16Q,HLTMuonL2PreFilter,83,22,-13,77.3253,-0.369145,2.26402,-9.53674e-07
