pos_1_x,pos_1_y,pos_1_z,dir_1_x,dir_1_y,dir_1_z,pos_2_x,pos_2_y,pos_2_z,dir_2_x,dir_2_y,dir_2_z
0.000681272,0.000704992,-0.0468579,-0.959005,-0.429324,-0.25189,-1.19523,0.444519,-0.387241,-0.432039,0.929724,-0.246557
0.000834,0.00046662,0.0588692,-0.625592,-0.448051,0.60487,0.488762,-1.17783,1.48162,0.713619,0.133868,0.592738
0.000760838,0.000590829,-0.0301251,-0.601391,-0.922551,-1.7124,0.185896,-1.2616,-2.17018,0.814404,-0.683631,-1.63164
0.000693992,0.000630263,-0.029481,-0.545766,-1.07927,0.552433,-1.14631,-0.558716,0.582897,-1.16002,0.232807,0.525649
0.000828482,0.000576975,-0.0469413,-0.383389,-1.03616,-1.6638,-1.124,-0.602351,-2.14487,-1.02383,0.253713,-1.58209
0.000773766,0.000610866,-0.0293726,-0.0975164,-0.989647,0.241522,0.855005,-0.946123,0.313951,0.968974,0.000943226,0.231321
0.000732563,0.000615825,-0.0294459,-0.0382597,-3.4315,2.33426,-0.285367,-1.24288,0.84325,-1.45264,-3.08304,2.31169
0.00073692,0.000615606,-0.0294694,-0.0698562,-3.0541,2.00559,0.279524,-1.2442,0.814054,1.35131,-2.71591,1.9845
0.000673546,0.000608506,5.69476e-05,0.353255,-3.0572,-2.9046,-0.156286,-1.26561,-1.21811,-1.07923,-2.8317,-2.86811
0.000842093,0.000636192,-0.0295606,0.385953,-2.28256,2.13363,-0.194912,-1.26024,1.16786,-1.04757,-2.03381,2.11138
0.00072129,0.000615818,-0.0297123,0.28672,-2.12077,1.63225,0.594525,-1.12816,0.971087,1.55827,-1.40643,1.61906
0.000620544,0.00051814,0.0581079,0.661426,-0.776841,-4.46933,0.207855,-0.68834,-3.16813,-0.100524,-0.96575,-4.24778
0.000723793,0.000617886,-0.0295593,0.647647,-0.49835,-1.50103,-0.226458,-1.25495,-2.89827,-0.742818,-0.23128,-1.45094
0.000690248,0.000540243,-0.046781,0.763588,-0.304171,-0.791622,0.0157445,-1.27512,-1.6379,-0.706017,-0.284568,-0.748904
0.000722941,0.000636005,-0.046926,1.1825,-0.135643,-0.742929,1.08719,0.666481,-0.899314,0.397945,1.08814,-0.719409
0.000752232,0.000909464,-0.0293035,1.27722,-0.129952,-4.20913,0.877488,0.291089,-3.16813,0.901739,0.806047,-4.01203
0.000671849,0.000628164,-0.0469401,0.654594,2.82604,-8.67761,0.0256067,1.04289,-3.16813,-0.485151,2.8061,-8.46161
