energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03
37.4937,30.5782,0.660475,-1.45035,0.000734258,0.000620575,-0.0294885,0,0,0,31.1532,34.6318,35.1235,36.5315,25.588,0.0088123,0.00895992,0.852776,0.947998,0.933602,8.37789,0.606304,0.606304,0,13.1715,13.1715,6,6,6.54501,0,0,0,13.1715,13.1715,6,6
198.953,42.7039,2.2202,1.6279,0.000734258,0.000620575,-0.0294885,0.0221742,0.0135021,0.00867214,128.557,149.223,158.39,172.258,95.813,0.0300025,0.0328486,0.746304,0.866277,0.851541,5.7396,8.23339,1.82208,6.41131,12.7117,12.7117,4,4,4.11983,8.23339,1.82208,6.41131,12.7117,12.7117,4,4
