eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
2.01449,2.36433,1.05805,-1,0,0,1.01338,0,1.59919,0.995899,0.995899,0,,-999,0,0,,,1
-0.982182,1.25288,0.943235,-1,0,0.902095,0.354868,0.704727,0.419006,0.419006,0.419006,0.259231,,-999,0,0,,,1
-1.02167,-0.187149,1.2961,-1,0.895295,0.589614,1.66262,0.282404,1.55736,1.55736,0,0,,-999,0,0,,,1
-0.0534497,-2.90906,1.01384,1,0.758739,1.03955,0.753787,0.754961,0.754666,0.754666,0,0,,-999,0,0,,,1
1.20305,-0.736933,0.635599,1,0.882518,1.32196,0.727656,0.414024,2.70393,1.29798,0.528602,0,,-999,0,0,,,1
-0.708296,-0.998093,0.950003,-1,12.5644,3.40509,10.3171,0.360609,9.68247,8.81302,0,0,,-999,0,0,,,1
-1.10607,2.53403,54.4423,-1,23.359,7.86749,7.5488,0.714143,2.0153,0.524968,0.740022,4.76406,,-0.0852201,1,0,,,1
0.519489,1.2439,12.8924,-1,51.6783,25.6135,4.66067,0.786186,3.26754,0.861613,0.505311,10.3436,,-0.739482,0,0,,,1
0.066646,-1.19869,13.9739,1,105.579,79.5137,14.3806,0.582341,6.52778,1.04453,3.56693,8.78179,,-0.74042,0,0,,,1
-0.0663947,2.64921,1.79138,-1,0,0,0.892642,0.54824,2.11165,1.44603,0.665627,0.574565,,-999,0,0,,,1
-0.0839499,2.18765,3.52639,-1,0,1.72624,2.05519,0.361599,1.81239,1.27953,0,1.02656,,-999,0,0,,,1
0.71879,3.12717,2.22012,1,5.24651,0,0,1,0,0,0,1.00126,,-999,0,0,,,1
-0.214727,1.18279,3.36815,1,8.8842,10.088,0.138798,0.963779,1.01349,1.01349,1.01349,0,,-999,0,0,,,1
-1.80827,0.872298,3.58117,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.50941,-2.0084,3.56876,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.29533,-0.990281,3.19506,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.56343,1.51249,3.97014,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.28217,1.49038,3.40258,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.23467,0.213471,3.40095,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.23605,-0.418978,3.27995,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.98057,3.00508,3.22393,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.1536,2.47087,3.05163,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.98203,-0.858517,3.11158,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.61882,-2.99957,3.07425,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-1.42698,-2.94074,4.12607,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.94188,1.03289,4.1914,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.52266,1.75113,4.33128,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-4.08398,0.269736,4.40287,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.69584,0.054046,4.40411,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-0.683438,0.560877,4.56845,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
3.47081,-2.3087,4.70858,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.00528,-1.43846,5.69942,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
4.03296,1.8508,6.74707,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.06249,0.407166,7.40597,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.76195,2.74278,8.43073,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.68963,-0.334348,9.25837,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.78833,1.06537,9.78666,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-2.74114,-1.78862,23.7596,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
0.60875,2.10333,0.781109,-1,0,0,1.42811,0,2.407,1.87635,0.530649,0,,-999,0,0,,,1
-1.9995,-3.13468,1.38568,-1,0,0,0.560232,0.382213,0.41719,0.41719,0.41719,0.258107,,-999,0,0,,,1
1.52557,0.818103,4.97228,-1,0,0,0,1,0,0,0,0.904972,,-999,0,0,,,1
0.0589517,0.39734,2.53256,-1,0,0,0,1,0,0,0,1.16451,,-999,0,0,,,1
1.39922,1.67547,1.84453,1,0,0,0.526438,0.735947,1.12686,1.12686,0,0,,-999,0,0,,,1
-1.83837,-0.319798,1.59481,1,0.639817,0,0,-1,0,0,0,0,,-999,0,0,,,1
0.288596,-0.339374,2.28627,1,1.01832,0,1.02179,0.76806,0.861977,0.861977,0,1.94451,,-999,0,0,,,1
0.449257,-2.47863,0.946805,-1,0,1.03955,0.685222,0.577615,0.732142,0.732142,0.732142,0,,-999,0,0,,,1
0.451224,-1.99905,1.04512,-1,0,1.23016,0,1,0,0,0,0,,-999,0,0,,,1
