eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision
2.23524,0.986024,3.86988,1,0,0,3.21139,0.246557,1.79123,1.16718,0.624056,0.586164,,-999,0,0,,,1
-1.7729,0.205038,1.36186,-1,0,0,1.02656,0.571287,0.831049,0.831049,0.831049,1.10743,,-999,0,0,,,1
0.517987,1.85647,6.44016,-1,0,1.95458,0,1,0,0,0,0.854629,,-999,0,0,,,1
0.139289,-0.0997311,1.61601,1,0,2.13943,0,1,0,0,0,1.35189,,-999,0,0,,,1
0.819099,-1.05365,0.551188,-1,2.11527,0.788461,0.74056,0.479843,2.28289,1.64746,0.635431,0.291731,,-999,0,0,,,1
-1.3943,-2.56878,0.575549,1,3.10666,0,0.357817,0.193723,0.994726,0.994726,0.994726,0.239001,,-999,0,0,,,1
-2.31004,0.643761,1.47246,-1,2.69978,0.892354,2.59169,0.282358,2.34224,1.53308,0.351507,0.4733,,-999,0,0,,,1
-0.523535,1.98978,0.551153,1,3.82691,0,0.126218,0.484285,1.02102,1.02102,0,0,,-999,0,0,,,1
0.200573,2.85619,1.30181,1,1.91114,4.68843,0.668526,0.881544,0.536538,0.536538,0,1.26726,,-999,0,0,,,1
1.73924,-1.68946,2.56203,-1,0,0,2.40722,0.306001,3.01351,2.10579,0,1.32873,,-999,0,0,,,1
0.838119,-1.67134,4.69554,1,0.963996,0,0.887221,0.452352,0.977748,0.351625,0,0.409851,,-999,0,0,,,1
0.747391,0.734119,4.31311,1,0,1.05979,0,1,0,0,0,0.318319,,-999,0,0,,,1
2.03097,2.81862,2.88734,1,0.862528,0.654788,0.523966,0.874972,0.983676,0.983676,0.983676,0,,-999,0,0,,,1
-1.54738,-1.03088,3.09531,-1,2.15984,0,1.55518,0.308184,5.18125,1.40265,0,2.10876,,-999,0,0,,,1
2.89213,2.60095,8.38857,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
2.98599,-0.328976,5.26652,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
1.65817,-2.57199,12.768,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.12318,-2.37884,10.1417,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
-3.77899,2.90316,13.0687,0,,,0,-1,0,0,0,0,,-1111,0,0,,,1
