et,eta,theta,phi
121.262,0.423985,1.15897,-3.02121
115.182,1.82839,0.318621,-0.00148453
33.8082,2.99436,0.100054,-2.48527
31.5721,1.9874,0.272405,-3.0402
27.3237,-2.1165,2.90184,2.98809
27.4293,1.15864,0.608342,1.29453
27.1876,0.734762,0.894421,-1.94615
22.6234,-2.96907,3.03898,2.21829
24.4886,-0.0832972,1.654,2.25665
22.5046,-1.26353,2.59065,-0.396869
22.1323,0.88984,0.779429,-0.0978755
22.5655,-0.296714,1.86325,0.544543
19.9822,-3.49665,3.08101,0.212514
19.0798,-3.34086,3.07081,-1.57693
17.2882,2.81136,0.120101,0.729998
16.9015,-0.975837,2.42076,-1.75795
16.1243,-1.61225,2.74788,0.637515
15.4814,2.9858,0.100912,-1.3064
15.2767,-2.95903,3.03795,-2.72813
16.9996,0.268438,1.30553,-0.907841
13.5549,-4.43016,3.11777,1.90717
13.2852,3.95784,0.038204,2.92941
12.9678,-2.4931,2.97666,-0.303946
12.9144,-4.243,3.11287,-0.800381
11.7752,-2.77258,3.01675,0.920579
11.3807,-4.09171,3.10817,-2.24384
10.8525,4.03126,0.0355003,-1.95538
11.0299,-1.23883,2.57759,-2.63773
9.79492,1.87088,0.305575,2.23347
9.78669,-1.27045,2.59427,1.9888
9.46803,2.99907,0.0995846,2.52246
9.47992,1.92291,0.290307,-2.08065
8.92914,1.90331,0.295969,0.993866
8.71278,4.34376,0.0259737,-0.988762
8.60731,-4.00511,3.10515,2.81117
8.47374,-2.16928,2.91406,-1.38819
8.25343,3.95932,0.0381476,0.98432
7.84614,3.38808,0.0675215,-0.178122
7.73437,-0.117089,1.68762,1.41032
7.02523,1.13814,0.620155,2.95044
6.54963,2.14822,0.232332,-0.783156
5.45653,2.78183,0.123692,1.57833
5.00613,-4.59356,3.12136,0.304299
4.50749,4.56969,0.0207216,0.0414872
4.33513,4.95542,0.01409,2.59709
3.93614,4.09925,0.0331672,1.92199
3.91574,-1.38975,2.65326,-1.08646
3.55556,-3.82412,3.09792,1.30614
3.45455,-2.01221,2.87578,1.58188
3.49623,-1.01435,2.44581,2.79683
3.3583,-2.09947,2.89777,-2.37663
3.25033,-4.95165,3.12745,-1.98807
