energy,eta,phi,time,detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
0.560792,-1.6513,-2.82529,1.05445,872416549,-1.20141,-0.412055,-3.21401,-1.22901,-0.412055,-3.20662,-1.22961,-0.383583,-3.20887,-1.20202,-0.383583,-3.21626,-1.25813,-0.431382,-3.4257,-1.28706,-0.431382,-3.41794,-1.28769,-0.401532,-3.42031,-1.25876,-0.401532,-3.42806
0.524025,-1.77823,2.62785,-4.86385,872417605,-0.981493,0.531564,-3.19172,-0.980854,0.559949,-3.18856,-0.952913,0.559983,-3.19451,-0.953551,0.531598,-3.19767,-1.02839,0.556387,-3.40523,-1.02772,0.586146,-3.40192,-0.998427,0.586182,-3.40815,-0.999096,0.556423,-3.41147
0.753891,-1.76555,2.60516,16.7935,872417606,-0.980965,0.560569,-3.18907,-0.980289,0.588933,-3.18573,-0.952347,0.588967,-3.19168,-0.953023,0.560602,-3.19501,-1.02783,0.586765,-3.40242,-1.02712,0.616502,-3.39892,-0.997828,0.616538,-3.40516,-0.998536,0.586801,-3.40866
0.913659,-1.788,2.59189,7.88284,872417734,-0.952436,0.560584,-3.19493,-0.951765,0.588949,-3.1916,-0.923787,0.588965,-3.19737,-0.924458,0.560601,-3.20071,-0.99795,0.586783,-3.40858,-0.997246,0.61652,-3.40508,-0.967914,0.616537,-3.41113,-0.968618,0.5868,-3.41463
0.632877,-1.53341,2.0734,4.98043,872418781,-0.712055,1.25492,-3.19992,-0.711065,1.2825,-3.19253,-0.682821,1.28263,-3.19682,-0.683811,1.25505,-3.2042,-0.74555,1.31228,-3.40965,-0.744512,1.3412,-3.40191,-0.714902,1.34134,-3.4064,-0.715939,1.31242,-3.41415
1.01101,-2.40446,-2.80387,10.9141,872419372,-0.532611,-0.206321,-3.18371,-0.560981,-0.206304,-3.18035,-0.561091,-0.177756,-3.18142,-0.532721,-0.177773,-3.18478,-0.558474,-0.215993,-3.40198,-0.588216,-0.215975,-3.39845,-0.588331,-0.186046,-3.39958,-0.558589,-0.186064,-3.4031
1.15108,-2.45237,3.00731,41.7845,872419381,-0.560739,0.0595489,-3.17782,-0.560697,0.0881146,-3.17746,-0.532327,0.0881146,-3.18082,-0.532369,0.0595489,-3.18118,-0.587989,0.0623142,-3.39611,-0.587945,0.0922618,-3.39574,-0.558203,0.0922618,-3.39926,-0.558247,0.0623142,-3.39964
1.82778,-2.52715,2.56285,48.1996,872419900,-0.441852,0.265089,-3.17576,-0.441727,0.293612,-3.17415,-0.413278,0.293634,-3.17676,-0.413402,0.265112,-3.17837,-0.463238,0.27752,-3.39437,-0.463108,0.307422,-3.39269,-0.433282,0.307446,-3.39541,-0.433413,0.277544,-3.3971
2.59991,-2.57546,2.53017,50.8597,872420028,-0.412793,0.265094,-3.17783,-0.412673,0.293616,-3.17622,-0.384208,0.293633,-3.17864,-0.384328,0.265111,-3.18025,-0.432804,0.277526,-3.39657,-0.432678,0.307428,-3.39488,-0.402836,0.307446,-3.39742,-0.402961,0.277544,-3.39911
1.7858,-2.34162,-2.15379,5.58542,872420257,-0.326452,-0.531002,-3.18819,-0.354945,-0.530985,-3.18612,-0.355148,-0.50258,-3.18916,-0.326655,-0.502597,-3.19123,-0.342276,-0.555829,-3.40622,-0.372148,-0.555811,-3.40405,-0.372361,-0.526032,-3.40723,-0.34249,-0.52605,-3.4094
